,subject,predicate,object,type_df,iteration
2,http://www.wikidata.org/entity/Q12030792,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q19262953,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q18004405,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q14906296,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q49584,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q609686,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
0,http://www.wikidata.org/entity/Q5413653,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12769590,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q819573,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5903116,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12030917,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q21098814,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q1746130,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q23297,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q2321963,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q5903143,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q2240493,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5910151,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
