,subject,predicate,object,type_df,iteration
1,http://www.wikidata.org/entity/Q19634932,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620614,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620585,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634882,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634926,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634886,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634872,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q315318,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634876,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620587,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634888,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634893,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620572,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620620,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634905,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634948,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620613,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
0,http://www.wikidata.org/entity/Q15298485,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634912,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620583,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634885,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634868,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634904,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634908,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634916,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634931,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634965,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634952,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634864,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634869,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634956,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634891,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620615,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634933,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
3,http://www.wikidata.org/entity/Q224124,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634951,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620602,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634918,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634927,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634946,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634953,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634938,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634889,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634919,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634917,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634900,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634934,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634866,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634879,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620570,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634863,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634940,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634907,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634937,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634942,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634961,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634913,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620601,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634920,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634957,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19634935,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620573,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19620616,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q5582,outgoing,2
1,http://www.wikidata.org/entity/Q19835891,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
6,http://www.wikidata.org/entity/Q19835891,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
1,http://www.wikidata.org/entity/Q19835885,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
6,http://www.wikidata.org/entity/Q19835885,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q5582,outgoing,3
2,http://www.wikidata.org/entity/Q3630735,http://www.wikidata.org/prop/direct/P170,http://www.wikidata.org/entity/Q5582,outgoing,3
