,subject,predicate,object,type_df,iteration
111778,http://www.wikidata.org/entity/Q2889866,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111779,http://www.wikidata.org/entity/Q2889870,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111781,http://www.wikidata.org/entity/Q2889887,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111784,http://www.wikidata.org/entity/Q2889940,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111785,http://www.wikidata.org/entity/Q2889945,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111788,http://www.wikidata.org/entity/Q2890178,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111789,http://www.wikidata.org/entity/Q2890189,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111790,http://www.wikidata.org/entity/Q2890218,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111791,http://www.wikidata.org/entity/Q2890253,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111792,http://www.wikidata.org/entity/Q2890279,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111794,http://www.wikidata.org/entity/Q2890313,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111795,http://www.wikidata.org/entity/Q2890318,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111796,http://www.wikidata.org/entity/Q2890337,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111797,http://www.wikidata.org/entity/Q2890460,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111798,http://www.wikidata.org/entity/Q2890529,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111800,http://www.wikidata.org/entity/Q2890578,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111801,http://www.wikidata.org/entity/Q2890584,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111802,http://www.wikidata.org/entity/Q2890585,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
111804,http://www.wikidata.org/entity/Q2890641,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142,ingoing,4
