,subject,predicate,object,type_df,iteration
2,http://www.wikidata.org/entity/Q1780764,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
6,http://www.wikidata.org/entity/Q1780764,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q3977957,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q1764379,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
11,http://www.wikidata.org/entity/Q1764379,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
1,http://www.wikidata.org/entity/Q27988136,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q151304,outgoing,2
2,http://www.wikidata.org/entity/Q27988136,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q27988136,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q3626950,outgoing,2
8,http://www.wikidata.org/entity/Q27988136,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q3626950,outgoing,2
1,http://www.wikidata.org/entity/Q18010995,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q2274912,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
2,http://www.wikidata.org/entity/Q2274900,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
1,http://www.wikidata.org/entity/Q7602066,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q2076591,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
9,http://www.wikidata.org/entity/Q2076591,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q2076553,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
10,http://www.wikidata.org/entity/Q2076553,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q10319654,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
5,http://www.wikidata.org/entity/Q10319654,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
6,http://www.wikidata.org/entity/Q10319654,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q26876,outgoing,2
7,http://www.wikidata.org/entity/Q10319654,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q483682,outgoing,2
3,http://www.wikidata.org/entity/Q1996395,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
1,http://www.wikidata.org/entity/Q2539096,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q228860,outgoing,2
2,http://www.wikidata.org/entity/Q2539096,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
2,http://www.wikidata.org/entity/Q2705596,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q46606655,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q318223,outgoing,2
1,http://www.wikidata.org/entity/Q46606655,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
1,http://www.wikidata.org/entity/Q1948523,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
5,http://www.wikidata.org/entity/Q1318118,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q130311,outgoing,2
